generation,best,mean,std
0,56.773463,1.925769,14.35191
1,74.771489,21.088126,16.261641
2,74.771489,43.474471,18.466755
3,74.771489,59.834935,6.639248
4,83.862273,67.937407,8.917461
5,83.862273,75.498752,2.466268
6,84.761675,77.334897,4.112424
7,89.009685,83.637566,1.953836
8,89.009685,84.176098,1.028795
9,89.009685,84.751715,0.939952
10,89.009685,85.271436,1.38044
