generation,best,mean
0,0.0,-80.9,32.529832
1,0.0,-66.3,36.814535
2,0.0,-48.8,35.560652
3,0.0,-34.0,29.223278
4,0.0,-25.9,25.888028
5,0.0,-17.4,23.984161
6,0.0,-15.1,25.82615
7,0.0,-14.2,24.826599
8,0.0,-9.0,24.799194
9,0.0,-12.1,29.775661
10,0.0,-7.2,23.370066
11,0.0,-13.1,31.770899
12,0.0,-6.9,23.481695
13,0.0,-10.7,26.953849
14,0.0,-10.7,27.649774
15,0.0,-5.9,21.311734
