generation,best,mean,std
0,91.84704,11.513878,32.653315
1,91.84704,46.3888,39.668965
2,92.127,91.801367,0.05787
3,92.127,91.833973,0.082229
4,92.127,91.875036,0.083988
5,92.127,91.925429,0.125702
6,92.927,92.078791,0.172426
7,92.927,92.252962,0.278966
8,92.927,92.362923,0.344844
9,92.927,92.919,0.039192
10,92.927,92.927,0.0
