generation,best,mean
0,0.0,-80.9,32.529832
1,0.0,-62.5,36.725332
2,0.0,-41.3,35.146977
3,0.0,-28.1,27.557032
4,0.0,-23.0,26.589472
5,0.0,-17.5,24.994999
6,0.0,-15.2,27.367134
7,0.0,-9.9,25.553669
8,0.0,-7.1,20.361483
9,0.0,-7.9,24.669617
10,0.0,-8.6,25.020791
11,0.0,-8.2,23.680372
12,0.0,-5.6,19.095549
13,0.0,-6.1,22.40067
14,0.0,-9.0,26.095977
15,0.0,-9.1,24.903614
