generation,best,mean,std
0,91.84704,11.513878,32.653315
1,91.84704,37.020116,43.343168
2,91.772379,35.024686,39.162796
3,91.93704,58.106961,34.553578
4,91.93704,79.631187,25.744516
5,91.93704,83.241546,23.581831
6,91.93704,84.199752,21.234602
7,91.93704,90.027356,12.403491
8,91.93704,84.956214,23.253387
9,91.93704,90.234132,11.14436
10,91.93704,89.90691,13.599554
