generation,best,mean,std
0,56.773463,1.925769,14.35191
1,56.773463,11.085848,19.702978
2,65.767552,24.749966,22.692414
3,65.767552,45.031512,17.701093
4,65.767552,52.689599,11.836821
5,65.77941,57.673109,2.698938
6,74.862273,57.675122,3.254074
7,65.884108,58.035678,3.128407
8,65.884108,60.021966,4.331399
9,65.884108,58.781612,11.483781
10,65.783394,61.487849,9.72331
