generation,best,mean,std
0,56.773463,1.925769,14.35191
1,21.182889,13.295817,10.407053
2,87.613791,26.148039,15.015531
3,74.759724,29.596186,14.461621
4,74.888533,52.512255,16.0928
5,74.888533,67.568033,8.438216
6,74.888533,74.764876,0.025241
7,74.888533,74.790638,0.055012
8,74.888533,74.831857,0.063939
9,74.888533,74.888533,3e-06
10,74.888533,74.888533,3e-06
