generation,best,mean,std
0,56.773463,1.925769,14.35191
1,56.993647,17.365245,16.670398
2,56.993647,33.656347,15.830462
3,66.179917,55.196979,4.185007
4,66.179917,58.834794,3.88174
5,66.179917,62.417336,4.608202
6,66.179917,66.179917,1e-06
7,66.179917,66.179917,1e-06
8,66.179917,66.179917,1e-06
9,66.179917,66.179917,1e-06
10,66.179917,66.179917,1e-06
