generation,best,mean
0,-8.297812,-83.956381,28.084648
1,-9.669935,-66.131897,32.767484
2,-24.437903,-59.086198,27.068945
3,18.326879,-46.004142,26.615742
4,19.888381,-32.902135,23.761452
5,19.888381,-25.573105,33.470544
6,19.888381,-23.221416,33.29913
7,19.888381,-14.32095,33.19808
8,19.888381,-11.196489,35.973464
9,19.888381,-0.905575,36.753834
10,19.888381,7.248833,24.155934
