generation,best,mean,std
0,56.773463,1.925769,14.35191
1,56.773463,9.103112,20.659145
2,48.188859,14.166431,19.673919
3,48.188859,22.440954,17.932597
4,75.213103,28.638618,16.870738
5,75.213103,34.534213,17.581688
6,75.213103,43.936552,13.794991
7,75.213103,44.962427,13.450113
8,75.213103,51.066002,11.589506
9,75.213103,60.342434,13.472531
10,75.213103,60.381073,18.220459
