generation,best,mean,std
0,57.16227,-0.106978,12.472013
1,57.16227,1.578038,15.163374
2,57.16227,8.534263,19.074767
3,57.16227,10.258626,17.772148
4,57.16227,24.361918,19.277803
5,57.200907,30.118427,21.676832
6,57.200907,41.320776,21.651057
7,57.200907,48.752465,18.539056
8,57.200907,56.478262,3.414081
9,57.200907,55.393164,8.793022
10,57.302907,57.196765,0.020731
