generation,best,mean
0,0.0,-80.9,32.529832
1,0.0,-68.2,37.666431
2,0.0,-54.5,39.328743
3,0.0,-36.1,35.380644
4,0.0,-22.4,29.601351
5,0.0,-17.9,31.47364
6,0.0,-15.4,33.269205
7,0.0,-17.3,34.665689
8,0.0,-9.3,25.778091
9,0.0,-9.1,21.12321
10,0.0,-13.0,30.740852
11,0.0,-14.0,32.771939
12,0.0,-14.5,33.20768
13,0.0,-10.4,26.86708
14,0.0,-11.1,28.138763
15,0.0,-11.0,26.664583
