generation,best,mean,std
0,91.84704,11.513878,32.653315
1,91.84704,55.12306,32.579877
2,92.276036,91.614688,0.73181
3,92.276036,91.886959,0.121231
4,92.53704,92.023134,0.207676
5,92.53704,92.264128,0.100968
6,92.53704,92.343897,0.114485
7,92.53704,92.53704,3e-06
8,92.53704,92.53704,3e-06
9,92.53704,92.53704,3e-06
10,92.53704,92.53704,3e-06
