generation,best,mean,std
0,91.84704,11.513878,32.653315
1,91.84704,34.042501,41.946076
2,91.772379,62.373901,34.229418
3,91.772379,80.050825,21.475038
4,92.770654,78.302819,23.365923
5,92.770654,87.870375,12.709276
6,92.770654,87.68925,17.364097
7,92.770654,86.857166,19.215232
8,92.770654,89.841149,13.661425
9,91.772379,91.772379,4e-06
10,91.772379,91.772379,4e-06
