generation,best,mean,std
0,57.16227,-0.106978,12.472013
1,57.16227,2.357197,14.234211
2,30.289573,8.357694,14.010475
3,30.289573,10.526013,12.782907
4,30.289573,17.569343,10.482933
5,30.289573,21.725923,4.348697
6,30.326677,22.247378,3.679078
7,57.225448,23.650507,5.906196
8,66.091917,24.991986,11.345378
9,75.054579,30.254169,12.879439
10,75.054579,28.427272,18.589216
