generation,best,mean,std
0,91.84704,11.513878,32.653315
1,92.347727,16.17155,35.134211
2,92.347727,21.689367,35.649554
3,92.347727,24.486014,29.431818
4,91.772379,33.266997,31.0266
5,91.772379,46.87419,34.773316
6,91.772379,75.635228,22.116058
7,92.04704,79.753739,24.249839
8,92.04704,82.669561,20.592885
9,92.04704,86.078472,14.405156
10,92.154553,91.32935,1.162026
