generation,best,mean
0,-8.297812,-83.956381,28.084648
1,-13.885618,-84.874086,24.191546
2,-13.885618,-81.711442,23.18175
3,-13.885618,-71.477059,22.269542
4,18.326879,-53.186975,25.26184
5,18.326879,-42.249616,27.178432
6,18.456254,-35.214232,38.475875
7,18.456254,-19.185938,34.023512
8,18.456254,-9.778959,37.227296
9,18.456254,3.016179,29.221437
10,18.697469,10.510715,18.719808
