generation,best,mean,std
0,56.773463,1.925769,14.35191
1,56.773463,5.886398,16.161924
2,56.773463,15.702408,17.621784
3,56.773463,25.431965,16.29647
4,65.785392,37.562334,15.813644
5,65.785392,46.630096,13.44237
6,65.785392,54.856721,6.186696
7,65.767552,55.707548,6.337678
8,65.767552,56.955035,1.258987
9,65.767552,56.241356,5.165382
10,65.771489,54.256417,12.209971
