generation,best,mean,std
0,56.773463,1.925769,14.35191
1,48.188859,4.208115,13.27043
2,56.773463,9.890488,14.907701
3,65.730904,17.973971,15.811022
4,56.773463,20.903377,12.489714
5,56.773463,22.126281,8.275168
6,56.884108,23.048555,14.395662
7,56.884108,23.134665,11.325159
8,56.884108,26.5777,12.182495
9,56.884108,31.787245,17.338344
10,56.884108,35.823353,18.365507
