generation,best,mean,std
0,56.773463,1.925769,14.35191
1,21.182889,14.530429,10.021328
2,56.773463,22.076973,5.114157
3,86.157367,27.488153,13.575202
4,86.157367,42.049747,17.48149
5,86.157367,64.332188,12.054844
6,86.157367,74.436499,12.791365
7,86.157367,86.157367,1e-06
8,86.157367,86.157367,1e-06
9,86.157367,86.157367,1e-06
10,86.157367,86.157367,1e-06
