generation,best,mean
0,-30.419974,-87.504026,22.467361
1,-20.560797,-82.403004,23.26565
2,-20.560797,-60.023421,26.46919
3,-20.560797,-42.196764,15.318349
4,-30.419974,-46.051732,22.154332
5,-22.785287,-46.879554,23.702057
6,-22.421272,-37.971025,12.784207
7,-22.421272,-37.916017,16.864207
8,-22.421272,-37.793683,19.741065
9,-22.421272,-37.608347,19.608739
10,-22.421272,-35.083115,18.589378
