generation,best,mean
0,0.0,-80.9,32.529832
1,0.0,-65.3,37.906596
2,0.0,-48.2,40.94826
3,0.0,-30.1,33.151018
4,0.0,-19.8,28.212763
5,0.0,-17.5,30.866649
6,0.0,-6.9,20.576443
7,0.0,-12.8,30.168858
8,0.0,-10.0,28.213472
9,0.0,-7.5,23.038012
10,0.0,-6.2,18.856299
11,0.0,-4.8,17.1744
12,0.0,-8.7,27.1166
13,0.0,-8.2,24.305555
14,0.0,-12.1,30.076403
15,0.0,-11.5,28.613808
