generation,best,mean
0,0.0,-80.9,32.529832
1,0.0,-66.4,36.42856
2,0.0,-58.4,36.406593
3,0.0,-42.8,34.52767
4,0.0,-42.4,32.836565
5,0.0,-33.3,30.497705
6,0.0,-29.7,29.101718
7,0.0,-23.9,29.151158
8,0.0,-18.3,24.085473
9,0.0,-14.7,28.476482
10,0.0,-10.4,21.629609
11,0.0,-9.9,26.324703
12,0.0,-7.3,21.206367
13,0.0,-6.9,19.984744
14,0.0,-12.2,29.985997
15,0.0,-6.2,21.530444
