generation,best,mean,std
0,57.16227,-0.106978,12.472013
1,57.16227,-0.394645,11.225162
2,57.16227,1.117993,13.152003
3,57.16227,9.083815,18.649407
4,57.16227,27.466938,24.951765
5,57.16227,39.726163,22.664225
6,75.260207,50.558101,17.781119
7,57.16227,54.665266,10.114638
8,57.16227,57.16227,2e-06
9,57.16227,57.16227,2e-06
10,57.752976,57.174084,0.082699
