generation,best,mean,std
0,91.84704,11.513878,32.653315
1,91.84704,35.802778,41.050823
2,91.84704,73.312834,31.42146
3,91.84704,88.99027,9.839494
4,91.93704,89.743388,13.674327
5,91.84704,87.521593,19.190068
6,91.84704,89.768466,13.678082
7,91.84704,91.84704,3e-06
8,91.84704,90.128221,11.166056
9,91.84704,91.838867,0.024923
10,91.84704,91.84704,3e-06
