generation,best,mean
0,0.0,-80.9,32.529832
1,0.0,-59.2,40.141749
2,0.0,-42.2,41.607211
3,0.0,-25.6,32.134716
4,0.0,-15.0,24.186773
5,0.0,-10.3,23.725724
6,0.0,-9.4,24.852364
7,0.0,-11.4,28.67124
8,0.0,-5.8,19.50282
9,0.0,-7.0,24.020824
10,0.0,-7.2,23.198276
11,0.0,-4.7,15.903144
12,0.0,-4.5,16.874537
13,0.0,-8.1,23.43907
14,0.0,-6.2,20.434285
15,0.0,-7.2,19.082977
