generation,best,mean
0,0.0,-80.9,32.529832
1,0.0,-71.8,36.176788
2,0.0,-53.1,39.311449
3,0.0,-32.0,32.093613
4,0.0,-18.4,24.524274
5,2.2,-13.078,21.401269
6,2.2,-9.456,23.657575
7,2.2,-9.056,22.739518
8,2.2,-6.49,20.883532
9,2.2,-8.89,21.288727
10,14.2,-8.026,22.77916
11,14.2,-13.528,28.499467
12,14.2,-6.762,20.016167
13,14.2,-10.028,26.76822
14,14.2,-3.428,21.072713
15,18.4,-2.522,18.887983
