generation,best,mean,std
0,91.84704,11.513878,32.653315
1,91.84704,20.027714,41.126631
2,91.84704,44.15534,44.802509
3,91.84704,69.918149,35.797074
4,91.84704,88.664917,12.7164
5,91.84704,90.101715,6.428238
6,91.84704,87.750075,19.111931
7,91.84704,85.595349,23.202582
8,91.84704,85.885866,23.163103
9,91.84704,91.535724,1.034589
10,91.84704,84.216011,25.322925
