generation,best,mean,std
0,57.16227,-0.106978,12.472013
1,57.16227,9.166105,16.002787
2,57.16227,32.123718,13.802131
3,57.752976,53.425014,9.297251
4,57.752976,57.233686,0.191797
5,66.701683,57.590915,1.332361
6,66.701683,58.289898,2.1252
7,66.701683,59.005795,3.105085
8,66.701683,61.789192,4.408152
9,66.701683,66.701683,1e-06
10,66.701683,66.701683,1e-06
