generation,best,mean
0,0.0,-80.9,32.529832
1,0.0,-71.7,37.922421
2,7.0,-48.16,43.687463
3,7.0,-27.66,38.908924
4,7.0,-6.66,21.785876
5,0.0,-5.6,20.606795
6,0.0,-7.3,23.445895
7,0.0,-7.4,24.763683
8,0.4,-4.096,18.390878
9,0.4,-10.592,28.457209
10,0.4,-9.18,27.887911
11,0.4,-6.168,22.449244
12,0.4,-10.884,29.471087
13,0.4,-4.464,17.863009
14,0.4,-4.64,19.887041
15,0.4,-5.592,19.843708
