generation,best,mean
0,-8.297812,-83.956381,28.084648
1,-8.297812,-81.123505,27.113426
2,1.045695,-61.691187,33.280436
3,18.326879,-44.177287,33.814802
4,18.326879,-29.846085,39.271115
5,18.326879,-11.863812,34.931048
6,18.326879,1.380895,29.978586
7,18.630916,-4.143948,39.180161
8,18.630916,10.559188,17.647741
9,18.630916,1.258402,35.66907
10,18.630916,13.311695,17.594378
