generation,best,mean,std
0,57.16227,-0.106978,12.472013
1,57.16227,15.613841,13.126072
2,57.752976,28.653852,7.08349
3,57.273152,33.53505,8.732235
4,57.273152,37.870331,12.056101
5,66.752976,57.218312,1.848446
6,66.752976,57.841942,2.251333
7,66.752976,58.779877,3.452979
8,66.752976,64.408144,4.011576
9,66.752976,66.752976,2e-06
10,66.752976,66.752976,2e-06
