generation,best,mean,std
0,57.16227,-0.106978,12.472013
1,66.200907,0.992391,14.334072
2,66.200907,5.36666,17.063179
3,66.200907,9.265077,16.36969
4,66.200907,5.994794,12.023885
5,66.200907,12.236975,13.967049
6,66.200907,15.478292,13.387141
7,66.200907,13.360553,15.084629
8,66.200907,20.372101,18.837433
9,66.200907,23.106762,21.712743
10,66.200907,40.481729,24.588258
