generation,best,mean,std
0,57.16227,-0.106978,12.472013
1,66.16227,13.843965,22.720274
2,66.16227,43.361761,18.194653
3,66.16227,62.603064,4.361073
4,66.16227,66.16227,1e-06
5,66.16227,66.16227,1e-06
6,66.16227,66.16227,1e-06
7,66.16227,66.16227,1e-06
8,66.16227,66.16227,1e-06
9,66.16227,66.16227,1e-06
10,66.16227,66.16227,1e-06
