generation,best,mean,std
0,91.84704,11.513878,32.653315
1,91.772379,20.840476,38.788516
2,91.772379,42.406889,43.721621
3,91.772379,76.561494,27.437255
4,92.576119,91.230074,1.699742
5,92.576119,86.159572,20.619026
6,92.576119,87.751156,16.872642
7,92.576119,82.751937,23.269511
8,92.576119,90.040659,13.710062
9,93.22385,82.612737,26.860042
10,92.576119,84.527646,21.935862
