generation,best,mean,std
0,56.773463,1.925769,14.35191
1,21.182889,2.930537,11.687629
2,39.171054,7.861159,13.457635
3,39.171054,15.569173,12.918942
4,47.873131,20.239966,12.285673
5,47.873131,22.665088,12.551977
6,47.873131,26.25289,13.487491
7,56.773463,27.396357,16.174411
8,74.769519,36.770951,15.669272
9,74.7814,48.174834,15.345706
10,74.7814,46.49705,21.545377
