generation,best,mean
0,-30.419974,-87.504026,22.467361
1,-30.419974,-82.431737,25.163743
2,-30.419974,-66.689088,26.563593
3,-30.419974,-57.672482,25.218789
4,-30.419974,-49.712434,24.757415
5,-30.419974,-35.401487,11.579441
6,-30.419974,-36.206017,17.850537
7,-21.722284,-33.565379,12.180311
8,-30.419974,-31.976758,9.781495
9,-30.419974,-32.40945,7.737331
10,-22.785287,-31.826881,9.863468
