generation,best,mean,std
0,57.16227,-0.106978,12.472013
1,66.16227,1.81397,15.206529
2,57.16227,4.145334,17.819168
3,57.16227,15.229246,23.757116
4,57.188859,23.411879,25.401935
5,57.188859,35.002542,25.799623
6,57.188859,45.045797,20.765434
7,57.188859,55.56718,7.868235
8,57.188859,57.162801,0.003723
9,57.732142,57.173667,0.079782
10,57.732142,56.106731,5.288562
