generation,best,mean
0,-20.0,-90.3,17.461672
1,-30.0,-82.1,18.291801
2,-30.0,-73.6,20.224737
3,-30.0,-64.6,19.769674
4,-20.0,-62.2,22.653035
5,-20.0,-49.0,23.388031
6,-10.0,-40.4,23.405982
7,-10.0,-34.7,19.465611
8,-10.0,-29.4,10.180373
9,-10.0,-30.5,16.815172
10,-10.0,-30.4,17.431007
11,0.0,-29.5,18.131464
12,0.0,-29.9,22.113118
13,0.0,-29.7,23.428828
14,0.0,-26.5,22.287889
15,0.0,-26.3,23.691982
