generation,best,mean,std
0,56.773463,1.925769,14.35191
1,48.188859,7.613086,16.143002
2,57.44704,14.567668,17.96284
3,57.44704,24.34678,19.999592
4,57.478539,32.886471,20.05834
5,57.478539,38.976957,18.689071
6,57.478539,44.19421,16.55292
7,57.478539,47.092217,15.146921
8,57.478539,46.052164,19.82982
9,57.478539,53.679859,10.781832
10,57.478539,50.768347,13.493852
