generation,best,mean
0,-20.0,-90.3,17.461672
1,-20.0,-86.1,20.923432
2,-20.0,-80.0,21.954498
3,-30.0,-69.1,24.252629
4,0.0,-61.3,25.520776
5,0.0,-51.1,23.912131
6,0.0,-39.3,19.352261
7,0.0,-31.5,23.038012
8,0.0,-33.2,22.577865
9,0.0,-27.4,16.650526
10,0.0,-32.5,23.210989
11,0.0,-30.1,24.433379
12,0.0,-30.6,26.299049
13,0.0,-24.9,25.199008
14,0.0,-23.9,23.1903
15,0.0,-27.2,30.986449
