generation,best,mean,std
0,91.84704,11.513878,32.653315
1,91.84704,65.800226,29.772227
2,91.84704,91.776859,0.017731
3,92.172379,91.790832,0.060332
4,92.172379,91.84171,0.103829
5,92.727,91.992268,0.188193
6,92.727,92.205656,0.131715
7,92.727,92.349858,0.258718
8,92.727,92.727,3e-06
9,92.727,92.727,3e-06
10,92.727,92.727,3e-06
