generation,best,mean
0,0.0,-80.9,32.529832
1,0.0,-75.9,36.113571
2,0.0,-75.1,33.689613
3,0.0,-45.7,39.730467
4,0.0,-31.7,34.410899
5,0.0,-21.9,26.709362
6,0.0,-24.1,31.720498
7,0.0,-14.6,30.378282
8,0.0,-13.4,28.433079
9,0.0,-9.8,24.575598
10,0.0,-18.5,34.332929
11,0.0,-13.1,27.917557
12,0.0,-14.3,28.644546
13,0.0,-14.9,32.17126
14,0.0,-13.6,30.15029
15,0.0,-14.3,31.345016
