generation,best,mean,std
0,56.773463,1.925769,14.35191
1,56.773463,15.636886,16.873917
2,56.773463,26.424254,10.357661
3,87.193424,43.538261,15.996535
4,87.193424,61.611566,14.129456
5,87.193424,78.554285,13.243125
6,87.193424,87.153021,0.080806
7,87.193424,87.193424,4e-06
8,87.193424,87.193424,4e-06
9,87.193424,87.193424,4e-06
10,87.193424,87.193424,4e-06
