generation,best,mean,std
0,56.773463,1.925769,14.35191
1,65.777424,20.265261,17.172039
2,87.026214,41.218024,18.741027
3,87.026214,66.914678,12.347497
4,87.026214,79.337419,9.39957
5,87.026214,87.026214,3e-06
6,87.026214,87.026214,3e-06
7,87.026214,87.026214,3e-06
8,87.026214,87.026214,3e-06
9,87.026214,87.026214,3e-06
10,87.026214,87.026214,3e-06
