generation,best,mean,std
0,91.84704,11.513878,32.653315
1,91.772379,11.07169,31.471315
2,91.772379,16.697311,32.869399
3,91.772379,26.766681,38.804352
4,91.772379,40.245236,38.396889
5,91.772379,61.183302,32.923352
6,91.772379,67.420327,31.381803
7,91.772379,77.411453,24.651471
8,91.772379,85.641909,17.575432
9,91.772379,89.490131,11.502076
10,91.772379,87.869064,19.122261
