generation,best,mean,std
0,91.84704,11.513878,32.653315
1,91.84704,49.11495,37.351064
2,92.172379,91.438738,1.264553
3,92.172379,91.891881,0.111233
4,92.24704,91.989562,0.161362
5,92.24704,92.169004,0.02089
6,92.372379,92.186832,0.037034
7,92.372379,92.23323,0.065953
8,92.372379,92.319737,0.061862
9,92.372379,92.372379,2e-06
10,92.372379,92.372379,2e-06
