generation,best,mean
0,0.0,-80.9,32.529832
1,0.0,-72.6,37.699337
2,0.0,-55.0,41.749251
3,0.0,-34.7,39.177927
4,0.0,-27.2,39.776375
5,0.0,-22.9,37.370978
6,0.0,-18.1,33.932138
7,0.0,-16.5,33.715723
8,0.0,-6.8,23.103247
9,0.0,-12.3,30.65469
10,0.0,-10.3,26.924153
11,0.0,-6.9,22.122161
12,0.0,-9.2,25.364542
13,0.0,-5.9,21.311734
14,0.0,-7.5,23.68016
15,0.0,-6.1,19.488202
