generation,best,mean
0,0.0,-80.9,32.529832
1,0.0,-59.6,37.521194
2,0.0,-44.9,35.707002
3,0.0,-34.2,31.723178
4,6.4,-29.072,34.229198
5,6.4,-30.108,34.521546
6,6.4,-20.814,29.050525
7,6.4,-14.444,27.018684
8,19.6,-12.94,30.476345
9,6.4,-3.216,15.624178
10,6.4,-13.224,31.793273
11,10.0,-6.948,26.497134
12,6.4,-12.556,34.204509
13,6.4,-10.0,31.340708
14,6.4,-13.108,33.862208
15,6.4,-10.084,31.832929
