generation,best,mean
0,-8.297812,-83.956381,28.084648
1,18.326879,-66.578719,37.75378
2,18.326879,-54.164847,41.741833
3,18.326879,-35.099526,43.02189
4,18.326879,-14.594266,37.536245
5,18.326879,-7.037108,35.702795
6,19.017106,12.056336,15.682651
7,18.326879,10.085378,21.638183
8,18.326879,5.806088,34.611836
9,18.326879,3.129476,34.447223
10,18.326879,13.71631,20.001502
