generation,best,mean,std
0,57.16227,-0.106978,12.472013
1,57.16227,9.479677,20.783833
2,57.16227,14.755211,20.518351
3,57.16227,19.795906,19.360826
4,57.16227,28.741466,19.127242
5,57.16227,39.073706,20.553752
6,57.16227,52.196305,12.308167
7,57.194865,53.621992,10.623006
8,57.194865,54.303326,11.655195
9,57.194865,57.167485,0.01195
10,57.194865,54.870672,9.177642
