generation,best,mean,std
0,91.84704,11.513878,32.653315
1,91.972379,59.422475,37.573402
2,91.972379,91.795311,0.046787
3,91.972379,91.840162,0.054525
4,92.44704,91.896642,0.097225
5,91.972379,91.952325,0.04595
6,91.972379,91.972379,1e-06
7,91.972379,91.972379,1e-06
8,91.972379,91.972379,1e-06
9,91.972379,91.972379,1e-06
10,91.972379,91.972379,1e-06
