generation,best,mean,std
0,91.84704,11.513878,32.653315
1,91.84704,29.385985,43.035807
2,91.772379,42.976516,43.414406
3,91.772379,74.489058,33.692232
4,92.372379,87.468296,17.031082
5,92.372379,89.278158,14.061117
6,92.372379,90.31344,11.15818
7,92.372379,91.410131,3.318598
8,92.372379,88.362131,19.218583
9,92.372379,92.372379,2e-06
10,92.372379,89.885641,12.182476
