generation,best,mean,std
0,91.84704,11.513878,32.653315
1,91.84704,31.932997,41.233842
2,91.84704,62.372747,40.708489
3,91.84704,74.83142,33.277162
4,91.84704,82.696591,23.909042
5,91.84704,83.974639,22.278824
6,91.84704,83.881036,24.371743
7,91.84704,91.84704,3e-06
8,91.84704,87.941806,19.131664
9,91.84704,91.113943,3.662183
10,91.84704,86.005565,23.121652
