generation,best,mean,std
0,57.16227,-0.106978,12.472013
1,30.330119,6.986221,13.79504
2,30.289573,6.777109,13.856299
3,30.289573,11.323197,14.559186
4,30.289573,18.470263,13.89181
5,30.701683,27.199579,6.269901
6,30.701683,26.306746,10.69145
7,30.732142,29.425203,5.096532
8,30.732142,26.796886,10.681577
9,30.732142,26.801265,10.693981
10,30.732142,25.984902,10.113884
