generation,best,mean,std
0,56.773463,1.925769,14.35191
1,56.773463,20.46968,13.730816
2,65.857963,29.39309,14.161129
3,74.884108,55.283129,6.017386
4,74.884108,58.404005,5.0231
5,74.884108,61.843968,8.126964
6,74.884108,72.712478,5.853155
7,74.884108,74.884108,4e-06
8,74.884108,74.884108,4e-06
9,74.884108,74.884108,4e-06
10,74.884108,74.884108,4e-06
