generation,best,mean,std
0,57.16227,-0.106978,12.472013
1,66.219256,15.631851,20.372891
2,66.219256,47.62272,15.846898
3,66.219256,57.943177,2.442313
4,66.219256,59.103466,3.55135
5,66.241098,63.427201,4.021996
6,66.241098,66.219693,0.003058
7,66.241098,66.221441,0.006553
8,66.701683,66.235894,0.067309
9,66.241098,66.241098,3e-06
10,66.241098,66.241098,3e-06
