generation,best,mean,std
0,91.84704,11.513878,32.653315
1,91.84704,65.627492,31.603347
2,91.84704,91.779845,0.022398
3,92.13704,91.799084,0.058273
4,92.13704,91.867254,0.080885
5,92.53704,91.92284,0.146275
6,92.13704,91.95764,0.136973
7,92.13704,92.13704,3e-06
8,92.13704,92.13704,3e-06
9,92.13704,92.13704,3e-06
10,92.13704,92.13704,3e-06
