generation,best,mean
0,-20.0,-90.3,17.461672
1,-20.0,-85.1,19.773467
2,-20.0,-75.1,22.999783
3,-10.0,-61.0,24.596748
4,-10.0,-45.1,20.518041
5,-20.0,-35.9,14.428791
6,-10.0,-33.8,15.923567
7,-10.0,-31.2,13.876599
8,0.0,-30.4,17.258042
9,0.0,-35.7,24.505306
10,0.0,-37.8,26.928795
11,0.0,-31.3,18.849668
12,0.0,-30.0,25.059928
13,0.0,-21.3,19.73094
14,0.0,-19.7,21.09289
15,0.0,-14.6,23.597457
