generation,best,mean,std
0,56.773463,1.925769,14.35191
1,21.182889,4.606412,12.529064
2,21.182889,9.109247,13.077927
3,21.182889,14.391145,11.447003
4,39.174,17.260589,10.267201
5,39.174,19.555249,7.35583
6,39.174,20.815484,6.2266
7,30.182889,19.224251,8.053904
8,30.182889,18.840182,9.489268
9,30.182889,20.997549,6.860123
10,56.773463,23.371635,6.514783
