generation,best,mean,std
0,91.84704,11.513878,32.653315
1,92.347727,41.708843,37.227412
2,92.347727,91.845285,0.152228
3,92.518596,92.040719,0.248507
4,92.576119,92.375847,0.064966
5,92.576119,92.441875,0.087103
6,92.576119,92.522047,0.013661
7,92.58272,92.540719,0.028286
8,92.58272,92.577704,0.002819
9,92.58272,92.582192,0.001791
10,92.58272,92.58272,3e-06
