generation,best,mean
0,-8.297812,-83.956381,28.084648
1,-8.297812,-80.463147,26.436036
2,18.322402,-72.019084,30.590683
3,-13.885618,-66.114157,28.386201
4,17.197086,-48.783745,30.342952
5,17.197086,-28.719964,24.579849
6,17.197086,-28.425719,29.01461
7,17.197086,-14.566113,25.861022
8,17.60567,-5.380021,32.809135
9,17.60567,1.669888,31.183914
10,17.197086,8.695321,24.195205
