generation,best,mean
0,-8.297812,-83.956381,28.084648
1,18.577798,-61.453091,41.571921
2,18.577798,-55.208347,41.147645
3,18.577798,-30.185408,34.457227
4,18.577798,-15.631485,25.664433
5,18.577798,-14.595718,25.505899
6,18.577798,-6.764972,28.870215
7,18.577798,-4.035073,27.755658
8,18.577798,4.805566,24.33604
9,18.579749,14.104925,11.123053
10,18.579749,9.961347,25.686595
