generation,best,mean
0,-30.419974,-87.504026,22.467361
1,-30.419974,-64.311891,30.426529
2,-22.421272,-43.533891,24.1277
3,-30.419974,-40.986649,23.43982
4,-30.419974,-37.377976,20.874008
5,-29.763107,-41.739269,23.146877
6,-30.419974,-38.063592,17.578394
7,-30.419974,-34.36487,14.739726
8,-30.419974,-41.743154,23.672679
9,-30.419974,-34.609409,14.132269
10,-22.421272,-33.247816,13.722699
